2025-05-15 00:42:03.030 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:42 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:42","count":0}
2025-05-15 00:42:33.036 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:42 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:42","count":0}
2025-05-15 00:43:03.026 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:43 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:43","count":0}
2025-05-15 00:43:33.028 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:43 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:43","count":0}
2025-05-15 00:44:03.027 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:44 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:44","count":0}
2025-05-15 00:44:33.029 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:44 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:44","count":0}
2025-05-15 00:45:03.032 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:45 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:45","count":0}
2025-05-15 00:45:33.091 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:45 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:45","count":0}
2025-05-15 00:46:03.026 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:46 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:46","count":0}
2025-05-15 00:46:33.028 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:46 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:46","count":0}
2025-05-15 00:47:03.032 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:47 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:47","count":0}
2025-05-15 00:47:33.036 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:47 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:47","count":0}
2025-05-15 00:48:03.040 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:48 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:48","count":0}
2025-05-15 00:48:33.044 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:48 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:48","count":0}
2025-05-15 00:49:03.049 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:49 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:49","count":0}
2025-05-15 00:49:33.029 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:49 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:49","count":0}
2025-05-15 00:50:03.423 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:50 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:50","count":0}
2025-05-15 00:50:33.043 [scheduling-1] INFO  c.n.w.e.r.s.i.EntryRealtimeServiceImpl - [INFO] 실시간 출입 데이터 | 시간: 2025-05-15 00:50 | 출입자 수: 0 | 데이터: {"time":"2025-05-15 00:50","count":0}
